CAND_ID,CAND_NAME,CAND_ICI,PTY_CD,CAND_PTY_AFFILIATION,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,SPEC_ELECTION,PRIM_ELECTION,RUN_ELECTION,GEN_ELECTION,GEN_ELECTION_PRECENT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS
H0MA04200,"CAVELL, DAVID F",C,1,DEM,301158.09,0.0,115108.29,0.0,0.0,186049.8,0.0,8737.0,0.0,7037.0,0.0,1700.0,291421.09,MA,4,,,,,,1000.0,0.0,03/31/2020,750.0,0.0
H0MA04218,"SIGEL, BEN",C,1,DEM,219629.12,0.0,91263.34,0.0,0.0,128365.78,0.0,0.0,0.0,0.0,0.0,5500.0,216335.0,MA,4,,,,,,0.0,0.0,03/31/2020,378.0,0.0
H0MA04226,"SHACK, THOMAS G III",C,1,DEM,8860.0,0.0,9916.05,0.0,0.0,-1056.05,2300.0,0.0,0.0,0.0,0.0,0.0,6560.0,MA,4,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0MA04234,"MATTHEW, NICK",C,1,DEM,1640.0,0.0,395.96,0.0,0.0,1244.04,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,MA,4,,,,,,0.0,0.0,04/05/2020,0.0,0.0
H8MA04047,"ROBINSON, HERB",C,1,DEM,1132.33,0.0,362.33,0.0,0.0,770.0,922.33,100.0,0.0,0.0,0.0,100.0,110.0,MA,4,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H4MA05084,"CLARK, KATHERINE",I,1,DEM,1234483.84,56582.63,1077679.95,0.0,1018945.87,1175749.76,0.0,0.0,0.0,0.0,0.0,0.0,662429.35,MA,5,,,,,,505487.0,0.0,03/31/2020,5225.0,5000.0
H0MA03087,"STOPA, MICHAEL P",O,2,REP,0.0,0.0,0.0,0.0,5547.02,5547.02,0.0,0.0,0.0,0.0,0.0,8895.57,0.0,MA,5,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H2MA05120,"ADDIVINOLA, FRANK JOHN JR",C,2,REP,0.0,0.0,0.0,0.0,103331.0,103331.66,0.0,0.0,0.0,0.0,0.0,58047.91,0.0,MA,5,,,,,,0.0,0.0,12/31/2019,0.0,0.0
H4MA05043,"TIERNEY, THOMAS P",C,2,REP,0.0,0.0,0.0,0.0,33.0,33.45,0.0,0.0,0.0,0.0,0.0,181600.0,0.0,MA,5,,,,,,0.0,0.0,06/30/2019,0.0,0.0
H0MA06098,"BELSITO, JAMIE MARIE ZAHLAWAY",C,1,DEM,50612.23,0.0,33243.75,0.0,0.0,17368.48,200.0,0.0,0.0,0.0,0.0,0.0,50412.23,MA,6,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0MA06106,"MULCAHY, D.NATHANIEL",C,1,DEM,9797.97,0.0,1648.75,0.0,0.0,8153.23,0.0,7000.0,0.0,0.0,0.0,0.0,2795.43,MA,6,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0MA06114,"PETERSON, LISA",C,1,DEM,38103.0,0.0,38103.0,0.0,0.0,0.0,0.0,0.0,3100.0,0.0,0.0,3100.0,35003.0,MA,6,,,,,,0.0,0.0,12/31/2019,0.0,0.0
H0MA06130,"MCQUILKEN, ANGUS",C,1,DEM,51100.0,0.0,21841.12,0.0,0.0,29258.88,0.0,0.0,0.0,0.0,0.0,0.0,51100.0,MA,6,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H4MA06090,"MOULTON, SETH",I,1,DEM,840271.34,448831.22,1187387.98,593750.0,758032.4,410915.76,0.0,0.0,0.0,0.0,0.0,0.0,335596.16,MA,6,,,,,,51500.0,0.0,03/31/2020,8056.6,0.0
H0MA06148,"MORAN, JOHN PAUL",C,2,REP,65238.67,0.0,62482.72,0.0,0.0,2755.95,44735.89,0.0,0.0,0.0,0.0,0.0,20502.78,MA,6,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H8MA06083,"BAKER, RICHARD A JR",C,2,REP,0.0,0.0,213.07,213.07,213.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MA,6,,,,,,0.0,0.0,04/27/2019,0.0,0.0
H8MA06133,"SCHNEIDER, JOSEPH",C,2,REP,150.6,0.0,150.6,0.0,0.0,0.0,0.0,0.0,0.0,150.6,0.0,27329.93,0.0,MA,6,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H8MA07032,"PRESSLEY, AYANNA",I,1,DEM,1148396.7,16187.92,1008182.34,0.0,86099.78,226314.14,0.0,0.0,0.0,0.0,0.0,0.0,1033648.07,MA,7,,,,,,89083.72,0.0,03/31/2020,6814.49,0.0
H8MA08071,"CAPUANO, MICHAEL E",I,1,DEM,11266.92,0.0,24202.46,0.0,6540.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MA,7,,,,,,0.0,0.0,06/30/2019,0.0,0.0
H0MA07054,"CAMPBELL, RAYLA",C,2,REP,3881.0,0.0,1167.28,0.0,0.0,2713.72,0.0,0.0,0.0,0.0,0.0,0.0,3881.0,MA,7,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H0MA08037,"DAR, MOHAMMAD",O,1,DEM,192106.13,0.0,190689.42,0.0,0.0,1416.71,12796.23,0.0,0.0,0.0,0.0,0.0,179309.4,MA,8,,,,,,0.0,0.0,03/31/2020,118153.48,0.0
H0MA08045,"GOLDSTEIN, ROBBIE",O,1,DEM,130493.46,0.0,93949.32,0.0,0.0,36544.14,2906.07,0.0,0.0,0.0,0.0,2000.0,127565.88,MA,8,,,,,,0.0,0.0,03/31/2020,25.0,0.0
H2MA09072,"LYNCH, STEPHEN",I,1,DEM,618319.82,0.0,490328.07,0.0,1442432.31,1570424.06,0.0,0.0,0.0,0.0,0.0,0.0,308370.09,MA,8,,,,,,292000.0,0.0,03/31/2020,0.0,0.0
H6MA08141,"KENNEDY, JOSEPH P II",C,1,DEM,658332.31,0.0,418811.67,0.0,2583991.98,2823512.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MA,8,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H8MA08170,"WU, BRIANNA",O,1,DEM,273061.0,0.0,260880.14,0.0,18628.22,30809.08,318.11,50000.0,0.0,1000.0,0.0,49000.0,221640.89,MA,8,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H8MA08188,"VOEHL, CHRISTOPHER L.",C,1,DEM,0.0,0.0,48445.01,0.0,48445.01,0.0,0.0,0.0,0.0,48445.01,0.0,37054.99,0.0,MA,8,,,,,,0.0,0.0,04/07/2019,0.0,0.0
H0MA09068,"SYLVIA, MARK",C,1,DEM,35861.0,0.0,30424.99,0.0,0.0,5436.01,15000.0,0.0,0.0,0.0,0.0,0.0,20861.0,MA,9,,,,,,0.0,0.0,06/30/2020,8300.0,0.0
H0MA10082,"KEATING, WILLIAM RICHARD",I,1,DEM,411636.71,0.0,338244.77,0.0,1448546.28,1521938.22,0.0,0.0,0.0,0.0,0.0,0.0,164906.32,MA,9,,,,,,246730.39,0.0,03/31/2020,0.0,0.0
H4MA09078,"CHAPMAN, JOHN C",C,2,REP,0.0,0.0,0.0,0.0,521.05,521.05,0.0,0.0,0.0,0.0,0.0,465084.95,0.0,MA,9,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H4MA09086,"SHORES, DANIEL L",C,2,REP,0.0,0.0,0.0,0.0,927.56,927.56,0.0,0.0,0.0,0.0,0.0,218351.85,0.0,MA,9,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H8MA09046,"TEDESCHI, PETER D. MR.",C,2,REP,222.8,0.0,422.43,0.0,278.8,79.17,108.28,0.0,0.0,0.0,0.0,215303.62,0.0,MA,9,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H8MD01177,"GALBRAITH, ALLISON",C,1,DEM,38664.1,0.0,25891.32,0.0,319.98,13092.26,0.0,0.0,0.0,0.0,0.0,350.0,38664.1,MD,1,,,,,,0.0,0.0,03/31/2020,3300.0,0.0
H8MD01193,"COLVIN, JESSE",C,1,DEM,3610.53,0.0,29031.4,0.0,69098.12,43677.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MD,1,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0MD01216,"DELGADO, JORGE",C,2,REP,107652.73,35.0,88603.02,0.0,0.0,19049.71,0.0,40000.0,0.0,0.0,0.0,40000.0,67617.73,MD,1,,,,,,0.0,0.0,05/13/2020,0.0,0.0
H8MD01094,"HARRIS, ANDREW P",I,2,REP,963789.87,0.0,536442.68,0.0,549035.53,976382.72,0.0,0.0,0.0,0.0,0.0,0.0,711918.41,MD,1,,,,,,251746.46,125.0,05/13/2020,1815.0,125.0
H8MD01128,"PIPKIN, E J",C,2,REP,0.0,0.0,0.0,0.0,2394.41,2394.41,0.0,0.0,0.0,0.0,0.0,988000.0,0.0,MD,1,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H2MD02160,"RUPPERSBERGER, C. A. DUTCH",I,1,DEM,641877.03,0.0,751093.42,0.0,1118732.02,1009515.63,0.0,0.0,0.0,0.0,0.0,0.0,164671.7,MD,2,,,,,,475750.0,0.0,05/13/2020,1358.0,2500.0
H8MD02100,"PRETOT, JAKE",C,1,DEM,0.0,0.0,0.0,0.0,1996.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MD,2,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0MD02149,"CARDARELLI, MARCELO GABRIEL",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MD,2,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0MD02214,"FAZENBAKER, TIMOTHY",C,2,REP,29182.0,0.0,25407.1,0.0,0.0,3774.9,0.0,6754.0,0.0,0.0,0.0,6754.0,22428.0,MD,2,,,,,,0.0,0.0,04/30/2020,0.0,0.0
H0MD02222,"MORRIS, GENEVIEVE",C,2,REP,38473.11,0.0,31597.78,0.0,0.0,6875.33,0.0,13000.0,0.0,0.0,0.0,13000.0,4520.0,MD,2,,,,,,0.0,0.0,05/13/2020,0.0,0.0
H0MD02230,"SALLING, JOHNNY RAY MR.",C,2,REP,24875.3,0.0,23818.85,0.0,0.0,1056.45,0.0,0.0,0.0,0.0,0.0,0.0,24875.3,MD,2,,,,,,0.0,0.0,05/13/2020,0.0,0.0
H0MD02248,"SIMPSON, JIM",C,2,REP,54846.99,0.0,31032.36,0.0,0.0,23814.63,0.0,0.0,0.0,0.0,0.0,0.0,54846.99,MD,2,,,,,,0.0,0.0,05/13/2020,0.0,0.0
H8MD02118,"MATORY, LIZ",C,2,REP,12982.54,0.0,14094.35,75.0,4651.01,3547.2,0.0,0.0,0.0,0.0,0.0,7860.43,12844.75,MD,2,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H0MD03212,"BROWN, CAROLE DOMINGUIN",C,1,DEM,36779.19,0.0,36779.19,0.0,0.0,0.0,2752.63,30000.0,0.0,109.12,0.0,0.0,3375.0,MD,3,,,,,,0.0,0.0,09/30/2019,0.0,0.0
H6MD03292,"SARBANES, JOHN P. MR.",I,1,DEM,467875.15,0.0,561828.3,0.0,1150483.69,1056530.54,0.0,0.0,0.0,0.0,0.0,0.0,464469.14,MD,3,,,,,,250.0,0.0,05/13/2020,1545.0,0.0
H8MD03173,"LASHAR, JAMES DAVID",C,3,LIB,3204.93,0.0,120.0,0.0,135.72,3220.65,0.0,3200.0,0.0,0.0,0.0,8700.0,0.0,MD,3,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H0MD04145,"BRYANT, SHELIA",C,1,DEM,67024.61,0.0,41756.33,0.0,250.0,25518.28,21500.0,20000.0,0.0,0.0,0.0,20000.0,25524.61,MD,4,,,,,,0.0,0.0,05/13/2020,0.0,0.0
H6MD04209,"BROWN, ANTHONY",I,1,DEM,906202.01,0.0,396207.08,0.0,517526.28,1027521.21,0.0,0.0,0.0,0.0,0.0,0.0,362305.78,MD,4,,,,,,538051.86,0.0,05/13/2020,4000.0,0.0
H0MD05183,"WILKES, MCKAYLA",C,1,DEM,296448.72,0.0,236766.93,0.0,0.0,59681.79,149.22,0.0,0.0,0.0,0.0,0.0,296299.5,MD,5,,,,,,0.0,0.0,05/13/2020,0.0,0.0
H0MD05191,"URBINA, BRIANA",C,1,DEM,16521.92,0.0,15768.99,0.0,0.0,752.93,0.0,0.0,0.0,0.0,0.0,2600.0,13721.92,MD,5,,,,,,2800.0,0.0,09/30/2019,0.0,0.0
H2MD05155,"HOYER, STENY",I,1,DEM,3255352.91,390327.05,2746416.13,0.0,634132.38,1143069.16,0.0,0.0,0.0,0.0,0.0,0.0,951499.16,MD,5,,,,,,1906540.0,51.86,05/13/2020,1970.0,5000.0
H0MD05217,"HAVIS, LEE",C,2,REP,8396.0,0.0,7258.51,0.0,0.0,1137.49,0.0,50.0,0.0,0.0,0.0,50.0,8346.0,MD,5,,,,,,0.0,0.0,06/30/2020,35.0,0.0
H0MD05225,"PALOMBI, CHRISTOPHER",C,2,REP,8696.13,0.0,6273.26,0.0,0.0,2422.87,207.94,0.0,0.0,0.0,0.0,0.0,8488.19,MD,5,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H0MD05258,"SAYERS, DOUGLAS MILLARD",C,2,REP,6236.75,0.0,6236.75,0.0,0.0,0.0,5126.75,0.0,0.0,0.0,0.0,0.0,1110.0,MD,5,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H6MD05206,"FADDIS, CHARLES",C,2,REP,0.0,0.0,0.0,0.0,2909.69,2909.69,0.0,0.0,0.0,0.0,0.0,50581.29,0.0,MD,5,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0MD06264,"BERO, MAXWELL A",,1,DEM,5193.98,0.0,2854.67,0.0,0.0,2339.31,110.0,0.0,0.0,0.0,0.0,0.0,5083.98,MD,6,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H2MD06195,"DELANEY, JOHN K",I,1,DEM,23292930.01,0.0,23540774.52,0.0,268248.08,20403.57,1089076.55,20665000.0,0.0,15000000.0,0.0,1493250.0,1306246.63,MD,6,,,,,,2000.0,0.0,05/31/2020,61875.89,0.0
H6MD08549,"TRONE, DAVID",I,1,DEM,2287815.02,0.0,1598044.53,0.0,108534.49,798304.98,0.0,1945000.0,0.0,0.0,0.0,2445000.0,331641.0,MD,6,,,,,,0.0,0.0,05/13/2020,8845.0,0.0
H8MD06143,"MILLER, ARUNA",O,1,DEM,68.0,0.0,1889.55,0.0,1821.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MD,6,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H8MD06150,"MANNO, ROGER",O,1,DEM,0.0,0.0,37154.82,0.0,37154.82,0.0,0.0,0.0,0.0,0.0,37154.82,0.0,0.0,MD,6,,,,,,0.0,0.0,02/11/2019,0.0,0.0
H8MD06176,"HASHIMI, NADIA DR",O,1,DEM,0.0,0.0,58995.76,0.0,58995.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MD,6,,,,,,0.0,0.0,01/31/2019,56266.2,0.0
H0MD06231,"PARROTT, NEIL CONRAD MR.",C,2,REP,119246.88,0.0,76968.73,0.0,62483.7,104761.85,0.0,0.0,0.0,0.0,0.0,0.0,117146.88,MD,6,,,,,,1600.0,500.0,05/13/2020,900.0,0.0
H0MD06256,"MEYYUR, CHRIS P MR",C,2,REP,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MD,6,,,,,,0.0,0.0,05/13/2020,0.0,0.0
H2MD06187,"BRINKLEY, DAVID ROSS",C,2,REP,0.0,0.0,12.0,0.0,6367.34,6355.34,0.0,0.0,0.0,0.0,0.0,13322.8,0.0,MD,6,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H6MD06212,"HOEBER, AMIE",O,2,REP,11148.99,0.0,18754.88,0.0,7605.89,0.0,6000.0,0.0,0.0,781.88,0.0,0.0,0.0,MD,6,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0MD07106,"RABB, SAAFIR",C,1,DEM,247521.9,0.0,204745.11,0.0,0.0,42776.79,0.0,0.0,0.0,0.0,0.0,0.0,247521.9,MD,7,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0MD07122,"CUMMINGS, MAYA ROCKEYMOORE",C,1,DEM,554818.83,0.0,554818.83,0.0,0.0,0.0,2000.0,200000.0,0.0,0.0,0.0,0.0,340401.2,MD,7,,,,,,12328.0,0.0,07/09/2020,18179.96,0.0
H0MD07130,"BRANCH, TALMADGE",C,1,DEM,93240.0,0.0,93078.2,0.0,-250.0,-88.2,0.0,3500.0,0.0,0.0,0.0,3500.0,77900.0,MD,7,,,,,,3500.0,8340.0,03/31/2020,0.0,0.0
H0MD07148,"CARTER, JILL P",C,1,DEM,54219.29,0.0,14119.42,0.0,1527.43,41627.3,0.0,0.0,0.0,0.0,0.0,0.0,51719.29,MD,7,,,,,,2500.0,0.0,01/15/2020,0.0,0.0
H0MD07163,"HIGGINBOTHAM, F MICHAEL",C,1,DEM,642737.58,0.0,642737.58,0.0,0.0,0.0,2800.0,506000.0,0.0,56924.34,0.0,0.0,128925.93,MD,7,,,,,,0.0,0.0,02/29/2020,25.0,0.0
H0MD07171,"HILL, TERRI LYNN",C,1,DEM,98730.93,0.0,94961.81,0.0,0.0,3769.12,0.0,1000.0,0.0,0.0,0.0,1000.0,84175.93,MD,7,,,,,,8300.0,5255.0,03/31/2020,0.0,0.0
H0MD07205,"JALISI, JAY",C,1,DEM,117975.0,0.0,62091.73,0.0,0.0,55883.27,0.0,75000.0,0.0,0.0,0.0,80150.0,42975.0,MD,7,,,,,,0.0,0.0,01/15/2020,0.0,0.0
H0MD07213,"GRANT, LESLIE E.",C,1,DEM,18740.54,0.0,18740.54,0.0,0.0,0.0,1897.54,10000.0,0.0,394.13,0.0,0.0,1843.0,MD,7,,,,,,5000.0,0.0,04/15/2020,1295.0,5000.0
H0MD07247,"SPIKES, HARRY",C,1,DEM,24318.74,0.0,20248.88,0.0,0.0,4069.86,0.0,0.0,0.0,0.0,0.0,0.0,23153.74,MD,7,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0MD07312,"GONZALEZ, DARRYL",C,1,DEM,168.39,0.0,0.0,0.0,0.0,0.0,183.39,0.0,0.0,0.0,0.0,0.0,0.0,MD,7,,,,,,0.0,0.0,05/13/2020,0.0,0.0
H6MD07020,"MFUME, KWEISI",I,1,DEM,577854.57,0.0,423068.44,0.0,0.0,154786.13,5477.55,0.0,0.0,0.0,0.0,0.0,459935.01,MD,7,,,,,,112245.0,0.0,05/18/2020,0.0,0.0
H6MD07160,"CUMMINGS, ELIJAH E",I,1,DEM,518979.3,0.0,1405209.68,0.0,886230.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497859.34,MD,7,,,,,,366200.0,0.0,05/15/2020,37691.29,0.0
H0MD07155,"MATORY, LIZ",C,2,REP,12982.54,0.0,14094.35,75.0,4651.01,3547.2,0.0,0.0,0.0,0.0,0.0,7860.43,12844.75,MD,7,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H0MD07197,"KLACIK, KIMBERLY",C,2,REP,248404.85,0.0,221479.15,0.0,0.0,26925.7,0.0,0.0,0.0,0.0,0.0,0.0,248404.85,MD,7,,,,,,0.0,0.0,05/18/2020,0.0,0.0
H8MD07083,"DAVIS, RICHMOND",C,2,REP,0.0,0.0,1300.31,0.0,1739.06,438.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MD,7,,,,,,0.0,0.0,03/31/2019,0.0,0.0
H2MD08126,"VAN HOLLEN, CHRIS",I,1,DEM,0.0,0.0,6511.51,5464.51,6511.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MD,8,,,,,,0.0,0.0,09/30/2019,0.0,0.0
H6MD08457,"RASKIN, JAMIE",I,1,DEM,1403048.72,0.0,979856.37,0.0,665129.75,1088322.1,0.0,0.0,0.0,0.0,0.0,0.0,1124630.03,MD,8,,,,,,257750.0,0.0,05/13/2020,6863.84,0.0
H6MD08465,"JAWANDO, WILL MR.",O,1,DEM,0.0,0.0,6.17,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MD,8,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H6MD08523,"RUBIN, JOEL MARTIN",O,1,DEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10756.97,0.0,MD,8,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H0MD08203,"COLL, GREGORY THOMAS",C,2,REP,6886.6,0.0,6798.34,0.0,0.0,88.26,0.0,5000.0,0.0,0.0,0.0,5000.0,1495.0,MD,8,,,,,,0.0,248.0,06/30/2020,0.0,0.0
H6MD08507,"MATORY, LIZ",C,2,REP,12982.54,0.0,14094.35,75.0,4651.01,3547.2,0.0,0.0,0.0,0.0,0.0,7860.43,12844.75,MD,8,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H6MD08531,"SHUDOFSKY, ARYEH",O,2,REP,0.0,0.0,1.47,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MD,8,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H8ME01120,"PINGREE, CHELLIE M",I,1,DEM,294196.86,0.0,188372.56,0.0,224368.91,330193.21,0.0,0.0,0.0,0.0,0.0,20000.0,159331.77,ME,1,,,,,,134500.0,0.0,06/24/2020,0.0,6500.0
H0ME01119,"ALLEN, JAY THOMAS",C,2,REP,42066.86,0.0,32489.17,0.0,2200.55,11778.24,946.13,7000.0,0.0,0.0,0.0,7000.0,31319.89,ME,1,,,,,,0.0,2800.0,06/24/2020,0.0,0.0
H6ME01207,"HOLBROOK, MARK IRVING DR",C,2,REP,0.0,0.0,1402.62,0.0,1402.62,0.0,0.0,0.0,0.0,1402.62,0.0,0.0,0.0,ME,1,,,,,,0.0,0.0,12/31/2019,0.0,0.0
H6ME01215,"SMITH, ANDE",C,2,REP,0.0,0.0,1780.0,0.0,1781.35,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ME,1,,,,,,0.0,0.0,03/31/2019,810.0,0.0
H8ME01203,"GROHMAN, MARTIN JAMES",C,3,IND,0.0,0.0,5071.34,0.0,5071.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ME,1,,,,,,0.0,0.0,06/30/2019,4548.84,0.0
H4ME02200,"CAIN, EMILY",C,1,DEM,0.0,0.0,2160.58,0.0,2160.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ME,2,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H8ME02177,"OLSON, CRAIG",C,1,DEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ME,2,,,,,,0.0,0.0,01/17/2019,0.0,0.0
H8ME02185,"GOLDEN, JARED",I,1,DEM,2693838.47,338674.48,744183.85,0.0,92708.76,2042363.38,0.0,0.0,0.0,0.0,0.0,0.0,1913244.3,ME,2,,,,,,381507.23,5170.79,06/24/2020,22234.89,222.0
H8ME02201,"ST. CLAIR, LUCAS",C,1,DEM,41810.41,0.0,44851.6,0.0,3041.19,0.0,37212.13,0.0,0.0,0.0,0.0,0.0,4209.97,ME,2,,,,,,0.0,0.0,12/31/2019,0.0,0.0
H0ME02067,"BRAKEY, ERIC",C,2,REP,798245.87,0.0,646969.93,0.0,0.0,151275.94,0.0,0.0,0.0,0.0,0.0,0.0,786969.87,ME,2,,,,,,11276.0,0.0,06/24/2020,0.0,0.0
H0ME02075,"BENNETT, ADRIENNE",C,2,REP,174021.33,0.0,143723.33,0.0,0.0,30298.0,5660.36,0.0,0.0,0.0,0.0,0.0,151930.97,ME,2,,,,,,16375.0,0.0,06/24/2020,325.0,0.0
H0ME02083,"CRAFTS, DALE",C,2,REP,329850.53,0.0,270165.65,0.0,0.0,59684.88,7721.01,87000.0,0.0,0.0,0.0,87000.0,220561.52,ME,2,,,,,,14568.0,0.0,06/24/2020,52.0,0.0
H4ME02234,"POLIQUIN, BRUCE L",I,2,REP,44304.06,3670.45,46088.33,1000.0,3593.02,1808.75,0.0,0.0,0.0,36400.0,0.0,0.0,0.0,ME,2,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H0MI01203,"RUZZICONI, RYAN",C,1,DEM,49548.02,0.0,48039.64,0.0,0.0,1508.38,0.0,49500.0,0.0,0.0,0.0,49500.0,48.02,MI,1,,,,,,0.0,0.0,06/30/2019,0.0,0.0
H0MI01211,"FERGUSON, DANA",C,1,DEM,66023.33,0.0,60531.34,0.0,952.52,554.5,0.0,2891.12,0.0,0.0,0.0,0.0,63132.21,MI,1,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H0MI01229,"O'DELL, LINDA",C,1,DEM,114846.63,0.0,69956.52,0.0,0.0,44890.11,12598.97,15000.0,0.0,0.0,0.0,23108.63,87234.0,MI,1,,,,,,0.0,0.0,03/31/2020,0.0,0.0
H8MI01149,"MORGAN, MATTHEW WADE",C,1,DEM,27.0,0.0,13253.15,0.0,13226.15,0.0,0.0,0.0,0.0,7467.39,0.0,0.0,0.0,MI,1,,,,,,0.0,0.0,04/21/2019,500.0,0.0
H0MI01104,"ALLEN, JASON EDWARD",O,2,REP,0.0,0.0,0.0,0.0,1180.0,1180.0,0.0,0.0,0.0,0.0,0.0,1220.66,0.0,MI,1,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H6MI01226,"BERGMAN, JOHN",I,2,REP,1046791.99,181474.97,451422.3,0.0,5354.05,600723.74,0.0,0.0,0.0,29320.0,0.0,224680.0,475615.02,MI,1,,,,,,389450.0,0.0,03/31/2020,8622.16,2000.0
H8MI01107,"CASPERSON, TOM",O,2,REP,15.34,0.0,13554.34,0.0,13539.0,0.0,0.0,0.0,0.0,7392.39,0.0,60463.36,0.0,MI,1,,,,,,0.0,0.0,01/01/2020,0.0,0.0
H0MI02201,"BERGHOEF, BRYAN",C,1,DEM,443921.2,0.0,200806.95,0.0,0.0,243114.25,3297.42,0.0,0.0,0.0,0.0,0.0,350114.36,MI,2,,,,,,85461.73,5000.0,06/30/2020,0.0,0.0
H8MI02113,"DAVIDSON, ROBERT MICHAEL DR",C,1,DEM,5477.47,0.0,9774.25,0.0,4296.78,0.0,0.0,0.0,0.0,5346.0,0.0,0.0,0.0,MI,2,,,,,,0.0,0.0,09/30/2019,1445.0,0.0
H0MI02094,"HUIZENGA, WILLIAM P",I,2,REP,1200088.86,179865.31,710903.02,14167.36,177895.63,667081.47,0.0,0.0,0.0,0.0,0.0,0.0,334920.19,MI,2,,,,,,671816.92,0.0,03/31/2020,0.0,0.0
H0MI02219,"CREVIERE, JEAN-MICHEL",C,3,GRE,106.0,0.0,473.3,0.0,0.0,-322.35,0.0,0.0,0.0,0.0,0.0,0.0,106.0,MI,2,,,,,,0.0,0.0,06/30/2020,0.0,0.0
H0MI03241,"BOOTH, DOUGLAS JAMES",C,1,DEM,15666.63,0.0,15666.63,0.0,0.0,0.0,389.0,0.0,0.0,0.0,0.0,0.0,15277.63,MI,3,,,,,,0.0,0.0,08/17/2019,0.0,0.0
H0MI03282,"COLVIN, NICK",C,1,DEM,361985.95,0.0,358190.86,0.0,0.0,3795.09,0.0,0.0,0.0,0.0,0.0,0.0,346270.15,MI,3,,,,,,14000.0,0.0,03/31/2020,25422.0,0.0
